ID,LanguageName,Language,Latitude,Longitude,Family,Parameter,Segments,SegmentsB,Value
2015,Sangtam,sang1321,25.0667,94.8667,Sino-Tibetan,BITTER+SOUR,"a + kʰ a","a + s i",0
2016,Sangtam,sang1321,25.0667,94.8667,Sino-Tibetan,BITTER+SWEET,"a + kʰ a","a + n j ə + z j a",0
2017,Sangtam,sang1321,25.0667,94.8667,Sino-Tibetan,SOUR+SWEET,"a + s i","a + n j ə + z j a",0
2762,"Sanni (Sanie)",sani1265,25.04887917,102.6362707,Sino-Tibetan,BITTER+SALTY,"kʰ u ²¹","kʰ u ²¹",1
2763,"Sanni (Sanie)",sani1265,25.04887917,102.6362707,Sino-Tibetan,BITTER+SOUR,"kʰ u ²¹","tɕ i ³³",0
2764,"Sanni (Sanie)",sani1265,25.04887917,102.6362707,Sino-Tibetan,BITTER+SWEET,"kʰ u ²¹","ʈʂʰ i ³³",0
2765,"Sanni (Sanie)",sani1265,25.04887917,102.6362707,Sino-Tibetan,SALTY+SOUR,"kʰ u ²¹","tɕ i ³³",0
2766,"Sanni (Sanie)",sani1265,25.04887917,102.6362707,Sino-Tibetan,SALTY+SWEET,"kʰ u ²¹","ʈʂʰ i ³³",0
2761,"Sanni (Sanie)",sani1265,25.04887917,102.6362707,Sino-Tibetan,SOUR+SWEET,"tɕ i ³³","ʈʂʰ i ³³",0
2750,Sani,sani1269,24.77179693,103.290785,Sino-Tibetan,BITTER+SALTY,"qʰ o ²¹","qʰ o ²¹",1
2751,Sani,sani1269,24.77179693,103.290785,Sino-Tibetan,BITTER+SOUR,"qʰ o ²¹","tɕ ɪ ⁴⁴",0
2752,Sani,sani1269,24.77179693,103.290785,Sino-Tibetan,BITTER+SWEET,"qʰ o ²¹","ʈʂʰ i ⁴⁴",0
2753,Sani,sani1269,24.77179693,103.290785,Sino-Tibetan,SALTY+SOUR,"qʰ o ²¹","tɕ ɪ ⁴⁴",0
2754,Sani,sani1269,24.77179693,103.290785,Sino-Tibetan,SALTY+SWEET,"qʰ o ²¹","ʈʂʰ i ⁴⁴",0
2749,Sani,sani1269,24.77179693,103.290785,Sino-Tibetan,SOUR+SWEET,"tɕ ɪ ⁴⁴","ʈʂʰ i ⁴⁴",0
1117,Huave,sanm1287,16.2129,-95.0077,Huavean,BITTER+SALTY,"n̪ a ŋ g aː ɣ","n̪ a j t̪ i ʃ",0
1118,Huave,sanm1287,16.2129,-95.0077,Huavean,BITTER+SOUR,"n̪ a ŋ g aː ɣ","n̪ a tʃ i tʃ",0
1119,Huave,sanm1287,16.2129,-95.0077,Huavean,BITTER+SWEET,"n̪ a ŋ g aː ɣ","n̪ a ŋ g a n̪",0
1120,Huave,sanm1287,16.2129,-95.0077,Huavean,SALTY+SOUR,"n̪ a j t̪ i ʃ","n̪ a tʃ i tʃ",0
1121,Huave,sanm1287,16.2129,-95.0077,Huavean,SALTY+SWEET,"n̪ a j t̪ i ʃ","n̪ a ŋ g a n̪",0
1122,Huave,sanm1287,16.2129,-95.0077,Huavean,SOUR+SWEET,"n̪ a tʃ i tʃ","n̪ a ŋ g a n̪",0
2460,Sapuan,sapu1248,15.3692,106.843,Austroasiatic,BITTER+SOUR,"d a ŋ","ɟ u o ʔ",0
2461,Sapuan,sapu1248,15.3692,106.843,Austroasiatic,BITTER+SWEET,"d a ŋ","ŋ aː m",0
2462,Sapuan,sapu1248,15.3692,106.843,Austroasiatic,SOUR+SWEET,"ɟ u o ʔ","ŋ aː m",0
1481,"Sara Kaba Naa",sara1321,9.39388,19.2566,"Central Sudanic",BITTER+SALTY,"q a t a","a m",0
1482,"Sara Kaba Naa",sara1321,9.39388,19.2566,"Central Sudanic",BITTER+SOUR,"q a t a","q a l a",0
1483,"Sara Kaba Naa",sara1321,9.39388,19.2566,"Central Sudanic",BITTER+SWEET,"q a t a","n d e r e",0
1484,"Sara Kaba Naa",sara1321,9.39388,19.2566,"Central Sudanic",SALTY+SOUR,"a m","q a l a",0
1485,"Sara Kaba Naa",sara1321,9.39388,19.2566,"Central Sudanic",SALTY+SWEET,"a m","n d e r e",0
1486,"Sara Kaba Naa",sara1321,9.39388,19.2566,"Central Sudanic",SOUR+SWEET,"q a l a","n d e r e",0
2599,Saramaccan,sara1340,4.5,-55.5,Indo-European,BITTER+SOUR,"b i t a","g a ɲɟ i",0
2600,Saramaccan,sara1340,4.5,-55.5,Indo-European,BITTER+SWEET,"b i t a","s u t i",0
2601,Saramaccan,sara1340,4.5,-55.5,Indo-European,SOUR+SWEET,"g a ɲɟ i","s u t i",0
28,"Sartang Darbu 2",sart1249,27.329171,92.358727,Sino-Tibetan,BITTER+SOUR,"tʃʰ i b a","tʃ a kʷ a",0
29,"Sartang Darbu 2",sart1249,27.329171,92.358727,Sino-Tibetan,BITTER+SWEET,"tʃʰ i b a","a b o ɾ o",0
30,"Sartang Darbu 2",sart1249,27.329171,92.358727,Sino-Tibetan,SOUR+SWEET,"tʃ a kʷ a","a b o ɾ o",0
525,MAWE,sate1243,-3.63897,-56.8749,Tupian,SOUR+SWEET,"e j̃ u ŋ","e ʔ ẽ",0
2385,Sawila,sawi1256,-8.29105,125.078,Timor-Alor-Pantar,BITTER+SALTY,"m a k a l","a u m o",0
2386,Sawila,sawi1256,-8.29105,125.078,Timor-Alor-Pantar,BITTER+SOUR,"m a k a l","s a k a r",0
2387,Sawila,sawi1256,-8.29105,125.078,Timor-Alor-Pantar,BITTER+SWEET,"m a k a l","m a a l a ŋ",0
2389,Sawila,sawi1256,-8.29105,125.078,Timor-Alor-Pantar,SALTY+SOUR,"a u m o","s a k a r",0
2390,Sawila,sawi1256,-8.29105,125.078,Timor-Alor-Pantar,SALTY+SWEET,"a u m o","m a a l a ŋ",0
2388,Sawila,sawi1256,-8.29105,125.078,Timor-Alor-Pantar,SOUR+SWEET,"s a k a r","m a a l a ŋ",0
1914,Seya,saya1246,9.69441,9.71748,Afro-Asiatic,BITTER+SOUR,"ʔ a + ɗ ə s","ʔ a + n dz ə m",0
1915,Seya,saya1246,9.69441,9.71748,Afro-Asiatic,BITTER+SWEET,"ʔ a + ɗ ə s","ʔ ə + m w a",0
1913,Seya,saya1246,9.69441,9.71748,Afro-Asiatic,SOUR+SWEET,"ʔ a + n dz ə m","ʔ ə + m w a",0
2472,Sedang,seda1262,14.7793,108.027,Austroasiatic,BITTER+SOUR,"s a̰ ŋ","c o w",0
2473,Sedang,seda1262,14.7793,108.027,Austroasiatic,BITTER+SWEET,"s a̰ ŋ","ŋ ɛ̰ ə m",0
2474,Sedang,seda1262,14.7793,108.027,Austroasiatic,SOUR+SWEET,"c o w","ŋ ɛ̰ ə m",0
2145,"Northern Selkup",selk1253,59.94,82.3,Uralic,BITTER+SOUR,"p a rː ɨ ɲː i j","p a rː ɨ ɲː i j",1
2146,"Northern Selkup",selk1253,59.94,82.3,Uralic,BITTER+SWEET,"p a rː ɨ ɲː i j","y ʎ u ɲ i j",0
2147,"Northern Selkup",selk1253,59.94,82.3,Uralic,BITTER+SWEET,"p a rː ɨ ɲː i j","ɲ u ɲ i t ɨ j",0
2148,"Northern Selkup",selk1253,59.94,82.3,Uralic,SOUR+SWEET,"p a rː ɨ ɲː i j","y ʎ u ɲ i j",0
2149,"Northern Selkup",selk1253,59.94,82.3,Uralic,SOUR+SWEET,"p a rː ɨ ɲː i j","ɲ u ɲ i t ɨ j",0
1493,Seri,seri1257,28.9877,-112.384,,BITTER+SALTY,"ɑ k ɑ t̪","ɑ k ɑ t̪",1
1494,Seri,seri1257,28.9877,-112.384,,BITTER+SOUR,"ɑ k ɑ t̪","k ɑ p χ ɬ",0
1495,Seri,seri1257,28.9877,-112.384,,BITTER+SWEET,"ɑ k ɑ t̪","o ɑ t̪ xʷ",0
1496,Seri,seri1257,28.9877,-112.384,,SALTY+SOUR,"ɑ k ɑ t̪","k ɑ p χ ɬ",0
1497,Seri,seri1257,28.9877,-112.384,,SALTY+SWEET,"ɑ k ɑ t̪","o ɑ t̪ xʷ",0
1498,Seri,seri1257,28.9877,-112.384,,SOUR+SWEET,"k ɑ p χ ɬ","o ɑ t̪ xʷ",0
2545,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,BITTER+SALTY,"ã m ɛː","s a l e",0
2546,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,BITTER+SOUR,"ã m ɛː","a s i d",0
2547,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,BITTER+SOUR,"ã m ɛː","e g",0
2548,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,BITTER+SWEET,"ã m ɛː","d u",0
2542,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,SALTY+SOUR,"s a l e","a s i d",0
2543,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,SALTY+SOUR,"s a l e","e g",0
2544,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,SALTY+SWEET,"s a l e","d u",0
2549,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,SOUR+SWEET,"a s i d","d u",0
2550,"Seychelles Creole",sese1246,-4.75,55.5,Indo-European,SOUR+SWEET,"e g","d u",0
2037,"rGyalrong (Jinchuan Erkai)",shan1274,31.464691,101.341027,Sino-Tibetan,BITTER+SWEET,"d ɪ s ɲ i ɑ ʔ","d ə tʰ ə ʔ",0
862,Shanghai,shan1293,31.222902,121.475372,Sino-Tibetan,SALTY+SOUR,"ɦ e ¹³","s ø ⁵³",0
863,Shanghai,shan1293,31.222902,121.475372,Sino-Tibetan,SALTY+SWEET,"ɦ e ¹³","d i ¹³",0
861,Shanghai,shan1293,31.222902,121.475372,Sino-Tibetan,SOUR+SWEET,"s ø ⁵³","d i ¹³",0
335,She,shee1238,26.264261,110.096988,Hmong-Mien,BITTER+SALTY,"ʔ ɔ n ²²","h a ŋ ³¹",0
336,She,shee1238,26.264261,110.096988,Hmong-Mien,BITTER+SOUR,"ʔ ɔ n ²²","s ɔ ²²",0
337,She,shee1238,26.264261,110.096988,Hmong-Mien,BITTER+SWEET,"ʔ ɔ n ²²","k ɔ n ²²",0
338,She,shee1238,26.264261,110.096988,Hmong-Mien,SALTY+SOUR,"h a ŋ ³¹","s ɔ ²²",0
339,She,shee1238,26.264261,110.096988,Hmong-Mien,SALTY+SWEET,"h a ŋ ³¹","k ɔ n ²²",0
334,She,shee1238,26.264261,110.096988,Hmong-Mien,SOUR+SWEET,"s ɔ ²²","k ɔ n ²²",0
1499,Shakacho,shek1244,7.27424,35.3922,Ta-Ne-Omotic,BITTER+SALTY,"tʃ ʔ ɑː mː i","h i tʃ ʔ i w o",0
1500,Shakacho,shek1244,7.27424,35.3922,Ta-Ne-Omotic,BITTER+SOUR,"tʃ ʔ ɑː mː i","b ɑ tʃ ʔ tʃ ʔ i",0
1501,Shakacho,shek1244,7.27424,35.3922,Ta-Ne-Omotic,SALTY+SOUR,"h i tʃ ʔ i w o","b ɑ tʃ ʔ tʃ ʔ i",0
1502,Sheko,shek1245,7.05022,35.2826,Dizoid,SALTY+SOUR,"u g n","kʼ a ʒ kʼ n ʃ",0
1503,Sheko,shek1245,7.05022,35.2826,Dizoid,SALTY+SWEET,"u g n","ʃ i ʃ k",0
1504,Sheko,shek1245,7.05022,35.2826,Dizoid,SOUR+SWEET,"kʼ a ʒ kʼ n ʃ","ʃ i ʃ k",0
702,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SALTY,"kʰ a k t i","tʃʰ aː q + ʈ o ŋ b u",0
703,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SALTY,"kʰ a k t i","tʃʰ aː q + ʈ o ŋ b u",0
704,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SOUR,"kʰ a k t i","k j u r + w u",0
705,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SOUR,"kʰ a k t i","k j u r + w u",0
706,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SWEET,"kʰ a k t i","ŋ o n + m u",0
707,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SWEET,"kʰ a k t i","ŋ o n + m u",0
714,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SALTY,"kʰ a k t i","tʃʰ aː q + ʈ o ŋ b u",0
715,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SALTY,"kʰ a k t i","tʃʰ aː q + ʈ o ŋ b u",0
716,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SOUR,"kʰ a k t i","k j u r + w u",0
717,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SOUR,"kʰ a k t i","k j u r + w u",0
718,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SWEET,"kʰ a k t i","ŋ o n + m u",0
719,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,BITTER+SWEET,"kʰ a k t i","ŋ o n + m u",0
708,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː q + ʈ o ŋ b u","k j u r + w u",0
709,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː q + ʈ o ŋ b u","k j u r + w u",0
710,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː q + ʈ o ŋ b u","ŋ o n + m u",0
711,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː q + ʈ o ŋ b u","ŋ o n + m u",0
720,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː q + ʈ o ŋ b u","k j u r + w u",0
721,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː q + ʈ o ŋ b u","k j u r + w u",0
722,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː q + ʈ o ŋ b u","ŋ o n + m u",0
723,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː q + ʈ o ŋ b u","ŋ o n + m u",0
700,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SOUR+SWEET,"k j u r + w u","ŋ o n + m u",0
701,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SOUR+SWEET,"k j u r + w u","ŋ o n + m u",0
712,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SOUR+SWEET,"k j u r + w u","ŋ o n + m u",0
713,"Tibetan (Sherpa)",sher1255,27.674,86.9994,Sino-Tibetan,SOUR+SWEET,"k j u r + w u","ŋ o n + m u",0
41,"Sherdukpen Rupa",sher1256,27.203981,92.398629,Sino-Tibetan,BITTER+SOUR,"a kʰ i o k","kʰ e t i",0
42,"Sherdukpen Rupa",sher1256,27.203981,92.398629,Sino-Tibetan,BITTER+SWEET,"a kʰ i o k","a tʃ i",0
43,"Sherdukpen Rupa",sher1256,27.203981,92.398629,Sino-Tibetan,SOUR+SWEET,"kʰ e t i","a tʃ i",0
160,Shergaon,sher1261,27.105018,92.272133,Sino-Tibetan,BITTER+SOUR,"a + tɕʰ a k","a + kʰ ɛ̃ː",0
161,Shergaon,sher1261,27.105018,92.272133,Sino-Tibetan,BITTER+SWEET,"a + tɕʰ a k","a + tɕ ĩː",0
162,Shergaon,sher1261,27.105018,92.272133,Sino-Tibetan,SOUR+SWEET,"a + kʰ ɛ̃ː","a + tɕ ĩː",0
865,Shexian,shex1234,30.589829,118.428268,Sino-Tibetan,SALTY+SOUR,"x ɛ ⁴⁴","s o ³¹",0
866,Shexian,shex1234,30.589829,118.428268,Sino-Tibetan,SALTY+SWEET,"x ɛ ⁴⁴","tʰ e ⁴⁴",0
864,Shexian,shex1234,30.589829,118.428268,Sino-Tibetan,SOUR+SWEET,"s o ³¹","tʰ e ⁴⁴",0
1735,Shipibo-Conibo,ship1254,-7.17105,-74.8219,Pano-Tacanan,BITTER+SWEET,"m o k a","b a t a",0
1505,"Shom Peng",shom1245,7.02099,93.8064,,BITTER+SALTY,"h e ɸ u o i","k u m e o i n",0
1506,"Shom Peng",shom1245,7.02099,93.8064,,BITTER+SOUR,"h e ɸ u o i","d i aː u",0
1507,"Shom Peng",shom1245,7.02099,93.8064,,BITTER+SWEET,"h e ɸ u o i","ɣ i ɸ i u",0
1508,"Shom Peng",shom1245,7.02099,93.8064,,SALTY+SOUR,"k u m e o i n","d i aː u",0
1509,"Shom Peng",shom1245,7.02099,93.8064,,SALTY+SWEET,"k u m e o i n","ɣ i ɸ i u",0
1510,"Shom Peng",shom1245,7.02099,93.8064,,SOUR+SWEET,"d i aː u","ɣ i ɸ i u",0
2434,Shor,shor1247,52.3261,88.4344,Turkic,BITTER+SOUR,"a tɕ ɯ ɣ","a tɕ ɯ ɣ",1
195,"Kua-nsi (Hedong)",sich1238,25.2871677,99.2546745,Sino-Tibetan,BITTER+SOUR,"kʰ u ²¹","ts ɯ ⁵⁵",0
196,"Kua-nsi (Hedong)",sich1238,25.2871677,99.2546745,Sino-Tibetan,BITTER+SWEET,"kʰ u ²¹","tsʰ ɿ ⁵⁵ + m ɨ ⁵⁵",0
197,"Kua-nsi (Hedong)",sich1238,25.2871677,99.2546745,Sino-Tibetan,SOUR+SWEET,"ts ɯ ⁵⁵","tsʰ ɿ ⁵⁵ + m ɨ ⁵⁵",0
50,"Bugun Singchung",sing1271,27.195773,92.473437,Sino-Tibetan,BITTER+SOUR,"kʰ o u","tʃ u ŋ",0
51,"Bugun Singchung",sing1271,27.195773,92.473437,Sino-Tibetan,BITTER+SWEET,"kʰ o u","pʰ i j a m",0
52,"Bugun Singchung",sing1271,27.195773,92.473437,Sino-Tibetan,SOUR+SWEET,"tʃ u ŋ","pʰ i j a m",0
2023,Tangkhul,sino1246,25.1167,94.3667,Sino-Tibetan,BITTER+SOUR,"k a kʰ a","k a + tʰ u r",0
2024,Tangkhul,sino1246,25.1167,94.3667,Sino-Tibetan,BITTER+SWEET,"k a kʰ a","k a + ʃ i m + a",0
2025,Tangkhul,sino1246,25.1167,94.3667,Sino-Tibetan,SOUR+SWEET,"k a + tʰ u r","k a + ʃ i m + a",0
545,"Sirionó",siri1273,-15.5298,-63.9688,Tupian,SOUR+SWEET,"r e j","tʃ e j",0
2034,"rGyalrong (Ganzi Danba Badi Munashan)",situ1238,31.060903,101.855001,Sino-Tibetan,BITTER+SOUR,"k ə + tɕ e p","k ə + tɕ u r",0
2035,"rGyalrong (Ganzi Danba Badi Munashan)",situ1238,31.060903,101.855001,Sino-Tibetan,BITTER+SWEET,"k ə + tɕ e p","k ə + tɕʰ ə",0
2036,"rGyalrong (Ganzi Danba Badi Munashan)",situ1238,31.060903,101.855001,Sino-Tibetan,SOUR+SWEET,"k ə + tɕ u r","k ə + tɕʰ ə",0
2104,"Skolt Sami",skol1241,68.83,29.72,Uralic,BITTER+SOUR,"p ɛ tʃʲ c cçʲ ɛ r","k u a sʲ tʲː ɘ",0
2105,"Skolt Sami",skol1241,68.83,29.72,Uralic,BITTER+SWEET,"p ɛ tʃʲ c cçʲ ɛ r","ɲ aː ʎʲ ɛ s",0
2106,"Skolt Sami",skol1241,68.83,29.72,Uralic,SOUR+SWEET,"k u a sʲ tʲː ɘ","ɲ aː ʎʲ ɛ s",0
2207,Slovene,slov1268,46.25,14.78,Indo-European,BITTER+SOUR,"g r ɛ n aː ² k","k iː ² s ɛ l",0
2208,Slovene,slov1268,46.25,14.78,Indo-European,BITTER+SWEET,"g r ɛ n aː ² k","s l aː ² d ɛ k",0
2209,Slovene,slov1268,46.25,14.78,Indo-European,SOUR+SWEET,"k iː ² s ɛ l","s l aː ² d ɛ k",0
2210,Slovak,slov1269,48.55,18.78,Indo-European,BITTER+SOUR,"ɦ ɔ r k iː","k i s lˠ iː",0
2211,Slovak,slov1269,48.55,18.78,Indo-European,BITTER+SWEET,"ɦ ɔ r k iː","s lˠ a t k iː",0
2212,Slovak,slov1269,48.55,18.78,Indo-European,SOUR+SWEET,"k i s lˠ iː","s lˠ a t k iː",0
1511,Soo,sooo1256,2.58367,34.7595,Kuliak,BITTER+SALTY,"p a ɗ","n a w a t",0
1512,Soo,sooo1256,2.58367,34.7595,Kuliak,BITTER+SOUR,"p a ɗ","b a r",0
1513,Soo,sooo1256,2.58367,34.7595,Kuliak,BITTER+SWEET,"p a ɗ","s a t",0
1514,Soo,sooo1256,2.58367,34.7595,Kuliak,SALTY+SOUR,"n a w a t","b a r",0
1515,Soo,sooo1256,2.58367,34.7595,Kuliak,SALTY+SWEET,"n a w a t","s a t",0
1516,Soo,sooo1256,2.58367,34.7595,Kuliak,SOUR+SWEET,"b a r","s a t",0
2076,"Southern Sami",sout2674,64.25,12.6,Uralic,BITTER+SOUR,"p i h ts ɛ d s","p æː tʃ k i ɛ s",0
2077,"Southern Sami",sout2674,64.25,12.6,Uralic,BITTER+SWEET,"p i h ts ɛ d s","s i ɛ t i ɛ s",0
2078,"Southern Sami",sout2674,64.25,12.6,Uralic,BITTER+SOUR,"p æː tʃ k i ɛ s","p æː tʃ k i ɛ s",1
2079,"Southern Sami",sout2674,64.25,12.6,Uralic,BITTER+SWEET,"p æː tʃ k i ɛ s","s i ɛ t i ɛ s",0
2080,"Southern Sami",sout2674,64.25,12.6,Uralic,SOUR+SWEET,"p æː tʃ k i ɛ s","s i ɛ t i ɛ s",0
2435,"South Altay",sout2694,50.1347,86.8705,Turkic,BITTER+SOUR,"a tɕ u","a tɕ u",1
2436,"South Altay",sout2694,50.1347,86.8705,Turkic,BITTER+SWEET,"a tɕ u","t a t u",0
2437,"South Altay",sout2694,50.1347,86.8705,Turkic,SOUR+SWEET,"a tɕ u","t a t u",0
2780,"S. Muji",sout2722,22.895906,103.222074,Sino-Tibetan,BITTER+SALTY,"qʰ a ⁵⁵","qʰ a ⁵⁵",1
2781,"S. Muji",sout2722,22.895906,103.222074,Sino-Tibetan,BITTER+SOUR,"qʰ a ⁵⁵","tɕ ɛ ³³",0
2782,"S. Muji",sout2722,22.895906,103.222074,Sino-Tibetan,BITTER+SWEET,"qʰ a ⁵⁵","tsʰ ɯ ²¹",0
2783,"S. Muji",sout2722,22.895906,103.222074,Sino-Tibetan,SALTY+SOUR,"qʰ a ⁵⁵","tɕ ɛ ³³",0
2784,"S. Muji",sout2722,22.895906,103.222074,Sino-Tibetan,SALTY+SWEET,"qʰ a ⁵⁵","tsʰ ɯ ²¹",0
2779,"S. Muji",sout2722,22.895906,103.222074,Sino-Tibetan,SOUR+SWEET,"tɕ ɛ ³³","tsʰ ɯ ²¹",0
2504,"Yi (Mojiang)",sout2723,24.41,103.43,Sino-Tibetan,BITTER+SALTY,"kʰ ɒ ³³","kʰ ɒ ³³",1
2505,"Yi (Mojiang)",sout2723,24.41,103.43,Sino-Tibetan,BITTER+SOUR,"kʰ ɒ ³³","tɕ e ⁵⁵",0
2506,"Yi (Mojiang)",sout2723,24.41,103.43,Sino-Tibetan,BITTER+SWEET,"kʰ ɒ ³³","tsʰ i ⁵⁵",0
2507,"Yi (Mojiang)",sout2723,24.41,103.43,Sino-Tibetan,SALTY+SOUR,"kʰ ɒ ³³","tɕ e ⁵⁵",0
2508,"Yi (Mojiang)",sout2723,24.41,103.43,Sino-Tibetan,SALTY+SWEET,"kʰ ɒ ³³","tsʰ i ⁵⁵",0
2503,"Yi (Mojiang)",sout2723,24.41,103.43,Sino-Tibetan,SOUR+SWEET,"tɕ e ⁵⁵","tsʰ i ⁵⁵",0
2012,Rengma,sout2732,25.0667,94.6333,Sino-Tibetan,BITTER+SOUR,"k e + kʰ a","k e s a ŋ",0
2013,Rengma,sout2732,25.0667,94.6333,Sino-Tibetan,BITTER+SWEET,"k e + kʰ a","k e n e n i",0
2014,Rengma,sout2732,25.0667,94.6333,Sino-Tibetan,SOUR+SWEET,"k e s a ŋ","k e n e n i",0
1704,"Southern Yukaghir",sout2750,65.75,150.83,Yukaghir,BITTER+SOUR,"n u m u dʒ uː","n u m u dʒ uː",1
1705,"Southern Yukaghir",sout2750,65.75,150.83,Yukaghir,BITTER+SWEET,"n u m u dʒ uː","tʃ o ŋ uː",0
1706,"Southern Yukaghir",sout2750,65.75,150.83,Yukaghir,SOUR+SWEET,"n u m u dʒ uː","tʃ o ŋ uː",0
290,"Qiandong, South",sout2754,25.520166,108.779365,Hmong-Mien,BITTER+SALTY,"ʔ a ¹³","ȵ i ²⁴ + ts ei ⁵³",0
291,"Qiandong, South",sout2754,25.520166,108.779365,Hmong-Mien,BITTER+SOUR,"ʔ a ¹³","ɕ u ¹³",0
292,"Qiandong, South",sout2754,25.520166,108.779365,Hmong-Mien,BITTER+SWEET,"ʔ a ¹³","q a n ¹³ + t a ŋ ³¹",0
293,"Qiandong, South",sout2754,25.520166,108.779365,Hmong-Mien,SALTY+SOUR,"ȵ i ²⁴ + ts ei ⁵³","ɕ u ¹³",0
294,"Qiandong, South",sout2754,25.520166,108.779365,Hmong-Mien,SALTY+SWEET,"ȵ i ²⁴ + ts ei ⁵³","q a n ¹³ + t a ŋ ³¹",0
289,"Qiandong, South",sout2754,25.520166,108.779365,Hmong-Mien,SOUR+SWEET,"ɕ u ¹³","q a n ¹³ + t a ŋ ³¹",0
1517,"Southeast Ijo",sout2774,4.44235,6.32192,Ijoid,BITTER+SALTY,"a k ʊ","a k ʊ",1
1518,"Southeast Ijo",sout2774,4.44235,6.32192,Ijoid,BITTER+SOUR,"a k ʊ","ɓ a ʊ",0
1519,"Southeast Ijo",sout2774,4.44235,6.32192,Ijoid,BITTER+SWEET,"a k ʊ","ɓ ɛ l ɛ",0
1520,"Southeast Ijo",sout2774,4.44235,6.32192,Ijoid,SALTY+SOUR,"a k ʊ","ɓ a ʊ",0
1521,"Southeast Ijo",sout2774,4.44235,6.32192,Ijoid,SALTY+SWEET,"a k ʊ","ɓ ɛ l ɛ",0
1522,"Southeast Ijo",sout2774,4.44235,6.32192,Ijoid,SOUR+SWEET,"ɓ a ʊ","ɓ ɛ l ɛ",0
1523,"Southern Nambikuára",sout2994,-14.3707,-59.5187,Nambiquaran,BITTER+SALTY,"t a̰ n","s a̰ h n ʔ e k i s u",0
1524,"Southern Nambikuára",sout2994,-14.3707,-59.5187,Nambiquaran,BITTER+SOUR,"t a̰ n","k a h",0
1525,"Southern Nambikuára",sout2994,-14.3707,-59.5187,Nambiquaran,SALTY+SOUR,"s a̰ h n ʔ e k i s u","k a h",0
2629,Mangdi,sout3210,23.5,99.33,Sino-Tibetan,BITTER+SOUR,"kʰ ɑ ²¹","tɕ i ⁵⁵",0
2630,Mangdi,sout3210,23.5,99.33,Sino-Tibetan,BITTER+SWEET,"kʰ ɑ ²¹","tsʰ ɿ ⁵⁵",0
2631,Mangdi,sout3210,23.5,99.33,Sino-Tibetan,SOUR+SWEET,"tɕ i ⁵⁵","tsʰ ɿ ⁵⁵",0
424,Spanish,stan1288,42.25,-3.7,Indo-European,BITTER+SOUR,"a m a ɾ ɣ o","a ɣ ɾ j o",0
425,Spanish,stan1288,42.25,-3.7,Indo-European,BITTER+SWEET,"a m a ɾ ɣ o","d u l θ e",0
426,Spanish,stan1288,42.25,-3.7,Indo-European,SOUR+SWEET,"a ɣ ɾ j o","d u l θ e",0
436,Catalan,stan1289,41.45,1.57,Indo-European,BITTER+SOUR,"ə m a ɾ k","a ɣ ɾ ə",0
